GeneID1	Symbol1	GeneID2	Symbol2
202915	TMEM184A	7920	ABHD16A
388650	DIPK1A	7920	ABHD16A
404636	DENND10	7920	ABHD16A
51108	METTL9	7922	SLC39A7
345757	FAM174A	7922	SLC39A7
55964	SEPTIN3	7923	HSD17B8
84869	CBR4	7923	HSD17B8
130617	ZFAND2B	7923	HSD17B8
51497	NELFCD	7936	NELFE
7529	YWHAB	7942	TFEB
64764	CREB3L2	7942	TFEB
1039	CDR2	7982	ST7
2615	LRRC32	7982	ST7
7305	TYROBP	7982	ST7
7922	SLC39A7	7982	ST7
10712	FAM189B	7982	ST7
54765	TRIM44	7982	ST7
54879	ST7L	7982	ST7
56134	PCDHAC2	7982	ST7
56674	TMEM9B	7982	ST7
57476	GRAMD1B	7982	ST7
79608	RIC3	7982	ST7
81544	GDPD5	7982	ST7
92691	TMEM169	7982	ST7
123722	FSD2	7982	ST7
162427	RETREG3	7982	ST7
221188	ADGRG5	7982	ST7
284119	CAVIN1	7982	ST7
135458	HUS1B	7984	ARHGEF5
445328	ARHGEF35	7984	ARHGEF5
753	LDLRAD4	7991	TUSC3
1047	CLGN	7991	TUSC3
1137	CHRNA4	7991	TUSC3
1948	EFNB2	7991	TUSC3
2615	LRRC32	7991	TUSC3
5824	PEX19	7991	TUSC3
64786	TBC1D15	7993	UBXN8
64769	MEAF6	7994	KAT6A
4927	NUP88	8021	NUP214
6320	CLEC11A	8021	NUP214
10482	NXF1	8021	NUP214
23636	NUP62	8021	NUP214
170463	SSBP4	8022	LHX3
5201	PFDN1	8028	MLLT10
716	C1S	8030	CCDC6
5531	PPP4C	8030	CCDC6
59274	TLNRD1	8030	CCDC6
151987	PPP4R2	8030	CCDC6
2357	FPR1	8031	NCOA4
2495	FTH1	8031	NCOA4
2512	FTL	8031	NCOA4
5553	PRG2	8031	NCOA4
49856	WRAP73	8031	NCOA4
54765	TRIM44	8031	NCOA4
116372	LYPD1	8031	NCOA4
126147	NTN5	8031	NCOA4
135398	C6orf141	8031	NCOA4
154091	SLC2A12	8031	NCOA4
2588	GALNS	8034	SLC25A16
2782	GNB1	8034	SLC25A16
5824	PEX19	8034	SLC25A16
6855	SYP	8034	SLC25A16
7280	TUBB2A	8034	SLC25A16
10294	DNAJA2	8034	SLC25A16
10381	TUBB3	8034	SLC25A16
27122	DKK3	8034	SLC25A16
27159	CHIA	8034	SLC25A16
51412	ACTL6B	8034	SLC25A16
54069	MIS18A	8034	SLC25A16
57007	ACKR3	8034	SLC25A16
79918	SETD6	8034	SLC25A16
123722	FSD2	8034	SLC25A16
5501	PPP1CC	8036	SHOC2
8479	HIRIP3	8036	SHOC2
93611	FBXO44	8036	SHOC2
283933	ZNF843	8036	SHOC2
5501	PPP1CC	8045	RASSF7
7529	YWHAB	8045	RASSF7
10971	YWHAQ	8045	RASSF7
64764	CREB3L2	8045	RASSF7
64946	CENPH	8045	RASSF7
3155	HMGCL	8050	PDHX
131474	CHCHD4	8050	PDHX
9616	RNF7	8065	CUL5
23588	KLHDC2	8065	CUL5
55884	WSB2	8065	CUL5
84727	SPSB2	8065	CUL5
90864	SPSB3	8065	CUL5
92369	SPSB4	8065	CUL5
123355	LRRC28	8065	CUL5
140462	ASB9	8065	CUL5
5876	RABGGTB	8073	PTP4A2
9846	GAB2	8078	USP5
7266	DNAJC7	8079	MLF2
10049	DNAJB6	8079	MLF2
5929	RBBP5	8085	KMT2D
9070	ASH2L	8085	KMT2D
25886	POC1A	8085	KMT2D
54663	WDR74	8085	KMT2D
55294	FBXW7	8085	KMT2D
1429	CRYZ	8086	AAAS
1687	GSDME	8086	AAAS
1948	EFNB2	8086	AAAS
23636	NUP62	8086	AAAS
25864	ABHD14A	8086	AAAS
53632	PRKAG3	8086	AAAS
57326	PBXIP1	8086	AAAS
57462	MYORG	8086	AAAS
113174	SAAL1	8086	AAAS
252839	TMEM9	8086	AAAS
5521	PPP2R2B	8089	YEATS4
8607	RUVBL1	8089	YEATS4
9643	MORF4L2	8089	YEATS4
10856	RUVBL2	8089	YEATS4
10933	MORF4L1	8089	YEATS4
55844	PPP2R2D	8089	YEATS4
64769	MEAF6	8089	YEATS4
115992	RNF166	8089	YEATS4
255626	H2BC1	8089	YEATS4
55081	IFT57	8100	IFT88
92104	TTC30A	8100	IFT88
150737	TTC30B	8100	IFT88
26985	AP3M1	8120	AP3B2
10590	SCGN	8131	NPRL3
1674	DES	8139	GAN
3930	LBR	8139	GAN
5913	RAPSN	8139	GAN
5962	RDX	8139	GAN
6275	S100A4	8139	GAN
6610	SMPD2	8139	GAN
7529	YWHAB	8139	GAN
9238	TBRG4	8139	GAN
28952	CCDC22	8139	GAN
51530	ZC3HC1	8139	GAN
63940	GPSM3	8139	GAN
64764	CREB3L2	8139	GAN
78994	PRR14	8139	GAN
90060	CCDC120	8139	GAN
129685	TAF8	8139	GAN
5292	PIM1	8161	COIL
6627	SNRPA1	8161	COIL
6628	SNRPB	8161	COIL
6631	SNRPC	8161	COIL
6635	SNRPE	8161	COIL
6636	SNRPF	8161	COIL
9733	SART3	8161	COIL
10762	NUP50	8161	COIL
10927	SPIN1	8161	COIL
11193	WBP4	8161	COIL
25804	LSM4	8161	COIL
26121	PRPF31	8161	COIL
84717	HDGFL2	8161	COIL
92369	SPSB4	8161	COIL
171483	FAM9B	8161	COIL
323	APBB2	8165	AKAP1
5577	PRKAR2B	8165	AKAP1
2071	ERCC3	8178	ELL
6627	SNRPA1	8178	ELL
79012	CAMKV	8178	ELL
85403	EAF1	8178	ELL
682	BSG	8189	SYMPK
1687	GSDME	8189	SYMPK
1902	LPAR1	8189	SYMPK
2077	ERF	8189	SYMPK
3249	HPN	8189	SYMPK
4070	TACSTD2	8189	SYMPK
8974	P4HA2	8189	SYMPK
27287	VENTX	8189	SYMPK
54940	OCIAD1	8189	SYMPK
55800	SCN3B	8189	SYMPK
64175	P3H1	8189	SYMPK
93436	ARMC6	8189	SYMPK
116138	KLHDC3	8189	SYMPK
146330	FBXL16	8189	SYMPK
284369	SIGLECL1	8189	SYMPK
340547	VSIG1	8189	SYMPK
404636	DENND10	8189	SYMPK
605	BCL7A	8193	DPF1
6601	SMARCC2	8193	DPF1
6602	SMARCD1	8193	DPF1
6605	SMARCE1	8193	DPF1
2104	ESRRG	8204	NRIP1
4109	MAGEA10	8204	NRIP1
960	CD44	8208	CHAF1B
5928	RBBP4	8208	CHAF1B
55723	ASF1B	8208	CHAF1B
92935	MARS2	8208	CHAF1B
740	MRPL49	8209	GATD3A
1902	LPAR1	8209	GATD3A
4879	NPPB	8209	GATD3A
5191	PEX7	8209	GATD3A
9846	GAB2	8209	GATD3A
27287	VENTX	8209	GATD3A
55794	DDX28	8209	GATD3A
81618	ITM2C	8209	GATD3A
84277	DNAJC30	8209	GATD3A
6500	SKP1	8216	LZTR1
8440	NCK2	8216	LZTR1
9775	EIF4A3	8216	LZTR1
81788	NUAK2	8216	LZTR1
57559	STAMBPL1	8218	CLTCL1
80007	C10orf88	8218	CLTCL1
817	CAMK2D	8220	ESS2
51067	YARS2	8220	ESS2
79753	SNIP1	8220	ESS2
80746	TSEN2	8220	ESS2
81576	CCDC130	8220	ESS2
5562	PRKAA1	8224	SYN3
2512	FTL	8225	GTPBP6
4108	MAGEA9	8225	GTPBP6
10534	ZNRD2	8225	GTPBP6
6135	RPL11	8227	AKAP17A
8638	OASL	8227	AKAP17A
10921	RNPS1	8227	AKAP17A
54765	TRIM44	8227	AKAP17A
6635	SNRPE	8233	ZRSR2
9338	TCEAL1	8237	USP11
23107	MRPS27	8237	USP11
55352	COPRS	8237	USP11
84727	SPSB2	8237	USP11
220064	LTO1	8237	USP11
9785	DHX38	8239	USP9X
147808	ZNF784	8239	USP9X
339168	TMEM95	8239	USP9X
84991	RBM17	8241	RBM10
5885	RAD21	8243	SMC1A
1949	EFNB3	8260	NAA10
25764	HYPK	8260	NAA10
80218	NAA50	8260	NAA10
439	GET3	8266	UBL4A
51608	GET4	8266	UBL4A
56101	PCDHGB5	8266	UBL4A
2782	GNB1	8270	LAGE3
10248	POP7	8270	LAGE3
27294	DHDH	8270	LAGE3
28981	IFT81	8270	LAGE3
50717	DCAF8	8270	LAGE3
79447	PAGR1	8270	LAGE3
79876	UBA5	8270	LAGE3
121601	ANO4	8270	LAGE3
131474	CHCHD4	8270	LAGE3
220001	VWCE	8270	LAGE3
266812	NAP1L5	8270	LAGE3
375298	CERKL	8270	LAGE3
605	BCL7A	8289	ARID1A
3838	KPNA2	8289	ARID1A
6601	SMARCC2	8289	ARID1A
6602	SMARCD1	8289	ARID1A
6605	SMARCE1	8289	ARID1A
1131	CHRM3	8291	DYSF
1902	LPAR1	8291	DYSF
4277	MICB	8291	DYSF
8788	DLK1	8291	DYSF
10666	CD226	8291	DYSF
56110	PCDHGA5	8291	DYSF
404636	DENND10	8291	DYSF
440699	LRRC52	8291	DYSF
3836	KPNA1	8295	TRRAP
6883	TAF12	8295	TRRAP
8607	RUVBL1	8295	TRRAP
9643	MORF4L2	8295	TRRAP
10474	TADA3	8295	TRRAP
10856	RUVBL2	8295	TRRAP
10933	MORF4L1	8295	TRRAP
27091	CACNG5	8295	TRRAP
56970	ATXN7L3	8295	TRRAP
64769	MEAF6	8295	TRRAP
84868	HAVCR2	8295	TRRAP
117143	TADA1	8295	TRRAP
255626	H2BC1	8295	TRRAP
740	MRPL49	8301	PICALM
5191	PEX7	8301	PICALM
5304	PIP	8301	PICALM
9892	SNAP91	8301	PICALM
25904	CNOT10	8301	PICALM
55794	DDX28	8301	PICALM
57559	STAMBPL1	8301	PICALM
817	CAMK2D	8314	BAP1
22974	TPX2	8314	BAP1
29777	ABT1	8314	BAP1
57151	LYZL6	8314	BAP1
79727	LIN28A	8314	BAP1
10687	PNMA2	8317	CDC7
80174	DBF4B	8317	CDC7
84717	HDGFL2	8317	CDC7
2833	CXCR3	8321	FZD1
64091	POPDC2	8321	FZD1
1047	CLGN	8323	FZD6
1137	CHRNA4	8323	FZD6
10345	TRDN	8323	FZD6
64091	POPDC2	8323	FZD6
92691	TMEM169	8323	FZD6
116372	LYPD1	8323	FZD6
124936	CYB5D2	8323	FZD6
160065	PATE1	8323	FZD6
221188	ADGRG5	8323	FZD6
10345	TRDN	8324	FZD7
163782	KANK4	8324	FZD7
3312	HSPA8	8379	MAD1L1
4085	MAD2L1	8379	MAD1L1
6627	SNRPA1	8379	MAD1L1
7168	TPM1	8379	MAD1L1
9529	BAG5	8379	MAD1L1
9587	MAD2L1BP	8379	MAD1L1
171483	FAM9B	8379	MAD1L1
284119	CAVIN1	8379	MAD1L1
923	CD6	8394	PIP5K1A
3024	H1-1	8394	PIP5K1A
3614	IMPDH1	8394	PIP5K1A
5305	PIP4K2A	8394	PIP5K1A
6204	RPS10	8394	PIP5K1A
6223	RPS19	8394	PIP5K1A
6382	SDC1	8394	PIP5K1A
8822	FGF17	8394	PIP5K1A
10687	PNMA2	8394	PIP5K1A
10921	RNPS1	8394	PIP5K1A
11103	KRR1	8394	PIP5K1A
